genome,20120600_P1S,20120600_P1D,20120600_P2S,20120600_P2M,20120600_P2D,20120600_P3D,20120600_S1S,20120600_S1M,20120600_S1D,20120600_S2S,20120600_S2M,20120600_S2D,20120600_S3S,20120600_S3M,20120600_S3D,20120600_E1S,20120600_E1D,20120600_E2S,20120600_E2M,20120600_E2D,20120600_E3S,20120600_E3M,20120600_E3D,20120700_P1S,20120700_P1M,20120700_P1D,20120700_P2S,20120700_P2M,20120700_P2D,20120700_P3S,20120700_P3M,20120700_S1S,20120700_S1M,20120700_S1D,20120700_S2S,20120700_S2M,20120700_S2D,20120700_S3S,20120700_E1S,20120700_E1M,20120700_E1D,20120700_E2S,20120700_E2D,20120700_E3S,20120700_E3M,20120700_E3D,20120800_P1S,20120800_P1M,20120800_P1D,20120800_P2S,20120800_P2M,20120800_P2D,20120800_P3M,20120800_S1S,20120800_S1M,20120800_S1D,20120800_S2M,20120800_S2D,20120800_S3S,20120800_E1S,20120800_E1M,20120800_E1D,20120800_E2S,20120800_E2M,20120800_E2D,20120800_E3S,20120800_E3M,GTDB_v2_r207
Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007914787,2.46E-04,0.010939505,0.00515326,4.04E-04,0.002398418,0.001835784,0.002195432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25E-04,0,0,0,0,0,0.004597516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00120628,0,0,6.40E-04,0,0,4.08E-04,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_B;s__Methanobacterium_B sp003162655
Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_97.73_2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
Fen.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.2_79.14_1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001614303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00683432,0,0.044204899,2.52E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhizobacter;s__
Fen.Labelled.R3.T1.F4.trimmomatic.metaspades_bin.25_92.80_3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00692695,2.02E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__JABFXX01;s__
Fen.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.27_98.45_0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96E-05,0,0,9.04E-05,0,0,8.66E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99E-04,0,0,0,0,6.09E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001156075,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1794;s__UBA1794 sp002315435
Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.3_95.51_0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12E-04,0,0,0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__
Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.9_70.09_1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014910086,4.32E-04,0.030882314,0.020773821,5.65E-04,0.011560804,0.004250545,6.47E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06E-04,0,0,0.026869803,1.65E-04,0.005103673,0.0141061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002971472,0.001304743,0,0.004436883,0.018903293,0,0,0.015109037,d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__Fen-1039;s__
Fen.Labelled.R3.T2.F4.trimmomatic.metaspades_bin.60_70.06_0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp002307235
Fen.Unlabelled.R1.T1.F4.trimmomatic.metaspades_bin.21_75.31_0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021281047,6.97E-05,0.009845058,0.003944039,1.21E-04,8.53E-04,3.05E-04,1.49E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003327776,0,0.00265098,0.001977093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionicimonas;s__
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.79_78.95_1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__
Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.7_84.67_0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__
Fen.Unlabelled.R1.T2.F4.trimmomatic.metaspades_bin.48_89.46_5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001808169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002325948,0,0.013167474,0.002319375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88E-04,0,0,0,0,d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__JADJLZ01;s__
Fen.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.65_97.77_0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__
Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.55_85.86_0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92E-04,0,0,0,3.83E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001203744,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__
Fen.Unlabelled.R1.T3.F4.trimmomatic.megahit_bin.27_72.03_1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006478865,6.28E-05,0.015780961,0.009291647,2.03E-04,0.002551606,0.001353517,1.29E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007770058,0,0.001922543,0.003969336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002437996,0.003191854,0,0,0.002615712,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__;g__;s__
Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.11_89.30_5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001285043,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__
Fen.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.34_86.94_0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02E-04,0,0,0,1.12E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__
Fen.Unlabelled.R2.T1.F3.trimmomatic.megahit_bin.38_73.55_6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339221,0,0.028084137,0.018284226,1.65E-04,0.00553899,0.001479465,1.57E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005760799,0.022149912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004470114,d__Bacteria;p__Chloroflexota;c__Limnocylindria;o__Limnocylindrales;f__CSP1-4;g__;s__
Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.57_85.17_9.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__
Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35E-05,0,0,6.03E-05,0,0,2.12E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E-04,0,0,0,0,3.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01E-04,0,0,0,0,2.15E-04,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__
Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.22_97.12_0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421229,3.79E-05,0,0,0,0,0,9.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Firm-13;s__Firm-13 sp017881645
Fen.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.13_89.21_3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001868107,8.04E-05,0,0,9.24E-05,0,0,1.82E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Nibricoccus;s__
Fen.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.3_94.18_1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145588,4.29E-05,0,0,3.40E-05,0,0,8.50E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002423455,0,0,2.25E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31E-04,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__
Fen.Unlabelled.R2.T3.F4.JGI.BFC.metaspades_bin.7_85.11_2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001052103,0.001060611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas;s__
Fen.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.17_87.24_2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008695512,0.00121235,0,0,0.001226644,0,0.001257405,0.006955742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003593299,0,0,0,0,3.19E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19E-04,0,0,0,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__UBA6107;s__UBA6107 sp003158355
Fen.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.16_89.30_6.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012018556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54E-04,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__
Fen.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.10_74.46_4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002752612,1.09E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__
Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.47_85.60_2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__JAAFHB01;s__
Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.52_86.45_5.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00226993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__
Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.86_81.81_1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__
Fen.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.1_80.98_2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Demequinaceae;g__Demequina;s__
Fen.Unlabelled.R3.T3.F4.trimmomatic.metaspades_bin.1_78.97_1.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003025516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004606649,0.008846385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55E-04,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__JAGGAG01;s__
Fen.Unlabelled.R3.T3.F4.trimmomatic.metaspades_bin.10_87.51_4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76E-04,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__JADGOV01;g__JADGOV01;s__JADGOV01 sp017882785
Fen.Unlabelled.R4.T3.F4.trimmomatic.megahit_bin.1_91.07_1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005357343,0,0.003797323,0.00247501,3.26E-05,5.72E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002844372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77E-04,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__
Palsa.Labelled.R1.T1.F1.trimmomatic.metaspades_bin.33_89.65_1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Palsa-295;s__
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.16_70.72_6.45,0.006236526,0.00149573,0.004577486,0.001642233,4.64E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004767144,4.11E-04,0,0.005574726,8.14E-04,0,0.001031063,9.69E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011420832,0.001155664,0,0.005605738,0.00159661,0,3.99E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__FEN-1191;s__
Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.100_93.16_1.99,0.006425465,0,4.40E-04,0.006843804,4.39E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016333545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016919546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidoferrales;f__UBA7541;g__Acidoferrum;s__
Palsa.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.50_88.06_3.48,0.00107281,0,0,0.00468396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01698518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Palsa-89;s__
Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.27_84.23_6.23,0.004166695,9.91E-04,0.00403384,9.47E-04,4.32E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001102589,0,0,0.004030381,5.25E-04,0,0.002305376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008457444,0,0,0.003449855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__
Palsa.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.68_91.15_5.94,7.78E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia;s__
Palsa.Labelled.R1.T1.F3.trimmomatic.megahit_bin.19_95.60_0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__LMUX01;s__
Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.27_85.91_3.87,0.013774862,0,7.77E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002122302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01140278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__JADGRA01;s__
Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.45_95.70_1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__LMUX01;s__
Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.56_91.47_0.17,0.001545532,0,0.019955451,0.001615802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011472044,0,0,0.008849694,0,0,4.79E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001440479,0,0,0.015364666,0,0,0,0,0,0,0,0,9.06E-04,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__
Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.65_73.50_0.43,0.007553016,0,4.87E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__
Palsa.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.39_92.28_2.97,6.21E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__UBA5172;s__
Palsa.Labelled.R1.T2.F3.trimmomatic.megahit_bin.27_89.55_3.74,0,0,3.85E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter;s__
Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.59_73.01_2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__
Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.114_96.06_2.35,0.004092633,0,2.64E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002726644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__
Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.38_84.70_3.10,6.11E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__
