Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolForm,AI,AI_Mod,DBE,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,NtoP_ratio,bs1_class,bs2_class,bs3_class
655.1159425,23,31,19,1,0,0,1,0,CHNOP,NA,656.1232725,0.654049831,NA,C23H31O19NP,0,0,9.5,-9.5,-11.5,54.104347826087,654.384434186071,0.615565813929493,0.217391304347826,0.826086956521739,1.34782608695652,0.0434782608695652,0.0434782608695652,1,Other,Tannin,Other
655.1311532,0,0,0,0,0,0,0,0,,NA,656.1384832,0,NA,NA,NA,NA,NA,NA,NA,NA,654.399627901667,0.600372098332969,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.1404155,0,0,0,0,0,0,0,0,,NA,656.1477455,0,NA,NA,NA,NA,NA,NA,NA,NA,654.4088798593,0.5911201406999,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.1496615,32,32,13,0,0,1,0,0,CHOS,NA,656.1569915,0.879122773,NA,C32H32O13S,0.166666666666667,0.387755102040816,17,4,3,63.8625,654.418115535134,0.581884464866107,-0.125,0.40625,1,0,0,NA,Lignin,Lignin,Other
655.1524812,24,35,18,1,0,0,1,0,CHNOP,NA,656.1598112,0.732872477,NA,C24H35O18NP,0,0,8.5,-9.5,-11.5,61.4875,654.420932086632,0.579067913368249,-0.041666666666667,0.75,1.45833333333333,0.0416666666666667,0.0416666666666667,1,Other,Tannin,Other
655.1676788,0,0,0,0,0,0,0,0,,NA,656.1750088,0,NA,NA,NA,NA,NA,NA,NA,NA,654.436112716856,0.563887283144254,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.1734418,0,0,0,0,0,0,0,0,,NA,656.1807718,0,NA,NA,NA,NA,NA,NA,NA,NA,654.441869281838,0.558130718161578,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.174189,0,0,0,0,0,0,0,0,,NA,656.181519,0,NA,NA,NA,NA,NA,NA,NA,NA,654.442615647508,0.557384352491795,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.188654,0,0,0,0,0,0,0,0,,NA,656.195984,0,NA,NA,NA,NA,NA,NA,NA,NA,654.45706449576,0.542935504239949,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.1919653,43,31,4,1,0,0,1,0,CHNOP,NA,656.1992953,0.260922345,NA,C43H31O4NP,0.635135135135135,0.653846153846154,29.5,25.5,23.5,76.8697674418605,654.460372098333,0.539627901667131,-0.581395348837209,0.0930232558139535,0.720930232558139,0.0232558139534884,0.0232558139534884,1,Unsat Hydrocarbon,Cond Hydrocarbon,Phytochemical
655.204226,0,0,0,0,0,0,0,0,,NA,656.211556,0,NA,NA,NA,NA,NA,NA,NA,NA,654.472619107926,0.527380892074348,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.2099174,0,0,0,0,0,0,0,0,,NA,656.2172474,0,NA,NA,NA,NA,NA,NA,NA,NA,654.478304152858,0.521695847142382,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.22453,30,40,16,0,0,0,0,0,CHO,NA,656.23186,0.260913968,NA,C30H40O16,0,0.136363636363636,11,-5,-5,67.9,654.492900436298,0.507099563702127,-0.266666666666667,0.533333333333333,1.33333333333333,0,0,NA,Lignin,Lignin,Other
655.225454,0,0,0,0,0,0,0,0,,NA,656.232784,0,NA,NA,NA,NA,NA,NA,NA,NA,654.493823404551,0.506176595448665,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.228367,48,32,3,0,0,0,0,0,CHO,NA,656.235697,0.759730721,NA,C48H32O3,0.666666666666667,0.67741935483871,33,30,30,75.7375,654.49673315187,0.503266848130465,-0.541666666666667,0.0625,0.666666666666667,0,0,NA,Other,Cond Hydrocarbon,Other
655.2310695,0,0,0,0,0,0,0,0,,NA,656.2383995,0,NA,NA,NA,NA,NA,NA,NA,NA,654.499432634234,0.500567365766187,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.2400845,34,40,13,0,0,0,0,0,CHO,NA,656.2474145,0.715563009,NA,C34H40O13,0.0952380952380952,0.309090909090909,15,2,2,72.0352941176471,654.508437568004,0.491562431995703,-0.411764705882353,0.382352941176471,1.17647058823529,0,0,NA,Lignin,Lignin,Other
655.2462435,23,47,18,1,0,0,1,0,CHNOP,NA,656.2535735,0.676944637,NA,C23H47O18NP,0,0,1.5,-16.5,-18.5,76.4086956521739,654.51458969081,0.485410309190115,-0.565217391304348,0.782608695652174,2.04347826086957,0.0434782608695652,0.0434782608695652,1,Carbohydrate,Carbohydrate,Other
655.2614022,0,0,0,0,0,0,0,0,,NA,656.2687322,0,NA,NA,NA,NA,NA,NA,NA,NA,654.52973146447,0.470268535529954,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.2765435,35,44,12,0,0,0,0,0,CHO,NA,656.2838735,0.827508515,NA,C35H44O12,0.0869565217391304,0.275862068965517,14,2,2,76.5857142857143,654.544855857559,0.455144142440759,-0.571428571428571,0.342857142857143,1.25714285714286,0,0,NA,Lignin,Lignin,Other
655.282523,28,48,17,0,0,0,0,0,CHO,NA,656.289853,0.989414498,NA,C28H48O17,0,0,5,-12,-12,74.55,654.550828680796,0.44917131920397,-0.5,0.607142857142857,1.71428571428571,0,0,NA,Amino Sugar,Amino Sugar,Other
655.283319,0,0,0,0,0,0,0,0,,NA,656.290649,0,NA,NA,NA,NA,NA,NA,NA,NA,654.551623791975,0.448376208024683,NA,NA,NA,NA,NA,NA,NA,NA,NA
655.2977347,32,48,14,0,0,0,0,0,CHO,NA,656.3050647,0.921611975,NA,C32H48O14,0,0.08,9,-5,-5,78.1125,654.566023395276,0.43397660472408,-0.625,0.4375,1.5,0,0,NA,Protein,Protein,Other
655.3341406,33,52,13,0,0,0,0,0,CHO,NA,656.3414706,0.952665805,NA,C33H52O13,0,0.0566037735849057,8,-5,-5,82.7545454545455,654.602388644123,0.397611355877302,-0.787878787878788,0.393939393939394,1.57575757575758,0,0,NA,Protein,Protein,Other
655.355223,30,56,15,0,0,0,0,0,CHO,NA,656.362553,0.881114491,NA,C30H56O15,0,0,3,-12,-12,85,654.623447503327,0.376552496673412,-0.866666666666666,0.5,1.86666666666667,0,0,NA,Protein,Protein,Other
656.1341333,0,0,0,0,0,0,0,0,,NA,657.1414633,0,NA,NA,NA,NA,NA,NA,NA,NA,655.401488065127,0.598511934872818,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.1797038,0,0,0,0,0,0,0,0,,NA,657.1870338,0,NA,NA,NA,NA,NA,NA,NA,NA,655.4470076807,0.552992319300301,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.1815862,0,0,0,0,0,0,0,0,,NA,657.1889162,0,NA,NA,NA,NA,NA,NA,NA,NA,655.448887978795,0.551112021204972,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.216435,0,0,0,0,0,0,0,0,,NA,657.223765,0,NA,NA,NA,NA,NA,NA,NA,NA,655.483697866314,0.516302133686281,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.218147,0,0,0,0,0,0,0,0,,NA,657.225477,0,NA,NA,NA,NA,NA,NA,NA,NA,655.485407954679,0.514592045320796,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.3012682,0,0,0,0,0,0,0,0,,NA,657.3085982,0,NA,NA,NA,NA,NA,NA,NA,NA,655.568436340805,0.431563659195263,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.681915,0,0,0,0,0,0,0,0,,NA,657.689245,0,NA,NA,NA,NA,NA,NA,NA,NA,655.948658107187,0.0513418928127294,NA,NA,NA,NA,NA,NA,NA,NA,NA
656.827278,0,0,0,0,0,0,0,0,,NA,657.834608,0,NA,NA,NA,NA,NA,NA,NA,NA,656.093858793563,0.906141206437155,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.073317,29,22,18,0,0,0,0,0,CHO,NA,658.080647,-0.031072181,NA,C29H22O18,0.0909090909090909,0.5,19,1,1,46.5413793103448,656.339623064217,0.660376935782551,0.482758620689655,0.620689655172414,0.758620689655172,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
657.0961623,0,0,0,0,0,0,0,0,,NA,658.1034923,0,NA,NA,NA,NA,NA,NA,NA,NA,656.362442854951,0.637557145048618,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.1056067,0,0,0,0,0,0,0,0,,NA,658.1129367,0,NA,NA,NA,NA,NA,NA,NA,NA,656.37187670925,0.628123290750068,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.1103181,30,26,17,0,0,0,0,0,CHO,NA,658.1176481,0.904259426,NA,C30H26O17,0.0769230769230769,0.441860465116279,18,1,1,52.7,656.376582848459,0.623417151541389,0.266666666666667,0.566666666666667,0.866666666666667,0,0,NA,Lignin,Lignin,Other
657.126432,22,30,21,2,0,0,0,0,CHNO,NA,658.133762,-0.604101803,NA,C22H30O21N2,0,0,9,-12,-14,36.9818181818182,656.392678755534,0.607321244465993,0.818181818181818,0.954545454545455,1.36363636363636,0.0909090909090909,0,NA,Other,Tannin,Other
657.131809,23,33,19,1,0,0,1,0,CHNOP,NA,658.139139,0.980907604,NA,C23H33O19NP,0,0,8.5,-10.5,-12.5,56.5826086956522,656.398049751528,0.601950248472349,0.130434782608696,0.826086956521739,1.43478260869565,0.0434782608695652,0.0434782608695652,1,Other,Tannin,Other
657.146776,0,0,0,0,0,0,0,0,,NA,658.154106,0,NA,NA,NA,NA,NA,NA,NA,NA,656.413000039242,0.586999960758135,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.1526949,0,0,0,0,0,0,0,0,,NA,658.1600249,0,NA,NA,NA,NA,NA,NA,NA,NA,656.418912330145,0.58108766985481,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.154802,0,0,0,0,0,0,0,0,,NA,658.162132,0,NA,NA,NA,NA,NA,NA,NA,NA,656.421017077339,0.578982922661453,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.1652791,32,34,13,0,0,1,0,0,CHOS,NA,658.1726091,0.827180515,NA,C32H34O13S,0.111111111111111,0.346938775510204,16,3,2,65.64375,656.431482478515,0.568517521484978,-0.1875,0.40625,1.0625,0,0,NA,Lignin,Lignin,Other
657.1678896,28,34,18,0,0,0,0,0,CHO,NA,658.1752196,0.990266238,NA,C28H34O18,0,0.157894736842105,12,-6,-6,58.2642857142857,656.434090063607,0.565909936392586,0.0714285714285716,0.642857142857143,1.21428571428571,0,0,NA,Lignin,Lignin,Other
657.1830726,32,34,15,0,0,0,0,0,CHO,NA,658.1904026,0.879119938,NA,C32H34O15,0.0588235294117647,0.346938775510204,16,1,1,63.8625,656.449256110134,0.550743889866112,-0.125,0.46875,1.0625,0,0,NA,Lignin,Lignin,Other
657.183969,20,38,22,2,0,0,0,0,CHNO,NA,658.191299,-0.570438741,NA,C20H38O22N2,0,0,3,-19,-21,43.2,656.450151509206,0.549848490794261,0.6,1.1,1.9,0.1,0,NA,Other,Carbohydrate,Other
657.1890195,25,38,20,0,0,0,0,0,CHO,NA,658.1963495,0.945348967,NA,C25H38O20,0,0,7,-13,-13,58.02,656.455196369772,0.544803630227648,0.0800000000000001,0.8,1.52,0,0,NA,Carbohydrate,Carbohydrate,Other
657.2194445,33,38,14,0,0,0,0,0,CHO,NA,658.2267745,0.85841013,NA,C33H38O14,0.0526315789473684,0.307692307692308,15,1,1,68.9363636363636,656.485587396946,0.514412603054438,-0.303030303030303,0.424242424242424,1.15151515151515,0,0,NA,Lignin,Lignin,Other
657.236423,0,0,0,0,0,0,0,0,,NA,658.243753,0,NA,NA,NA,NA,NA,NA,NA,NA,656.502546938601,0.497453061399256,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.240691,26,45,16,1,0,0,1,0,CHNOP,NA,658.248021,0.563701261,NA,C26H45O16NP,0,0,5.5,-10.5,-12.5,76.7423076923077,656.506810172914,0.493189827086212,-0.576923076923077,0.615384615384615,1.73076923076923,0.0384615384615385,0.0384615384615385,1,Amino Sugar,Amino Sugar,Other
657.2441176,48,34,3,0,0,0,0,0,CHO,NA,658.2514476,0.910136387,NA,C48H34O3,0.644444444444444,0.655913978494624,32,29,29,76.925,656.510232946742,0.489767053258333,-0.583333333333333,0.0625,0.708333333333333,0,0,NA,Unsat Hydrocarbon,Cond Hydrocarbon,Other
657.255984,0,0,0,0,0,0,0,0,,NA,658.263314,0,NA,NA,NA,NA,NA,NA,NA,NA,656.522086096613,0.477913903386593,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.2615448,27,46,18,0,0,0,0,0,CHO,NA,658.2688748,0.6175809,NA,C27H46O18,0,0,5,-13,-13,70.8555555555556,656.527640687375,0.472359312625485,-0.37037037037037,0.666666666666667,1.7037037037037,0,0,NA,Amino Sugar,Amino Sugar,Other
657.2768599,31,46,15,0,0,0,0,0,CHO,NA,658.2841899,0.707231717,NA,C31H46O15,0,0.0638297872340425,9,-6,-6,75.0096774193548,656.542938686397,0.457061313603049,-0.516129032258065,0.483870967741935,1.48387096774194,0,0,NA,Protein,Lignin,Other
657.2922977,35,46,12,0,0,0,0,0,CHO,NA,658.2996277,0.983113659,NA,C35H46O12,0.0434782608695652,0.241379310344828,13,1,1,78.2142857142857,656.558359248412,0.441640751588466,-0.628571428571429,0.342857142857143,1.31428571428571,0,0,NA,Lignin,Lignin,Other
657.3135419,28,53,14,1,0,0,1,0,CHNOP,NA,658.3208719,0.684925099,NA,C28H53O14NP,0,0,3.5,-10.5,-12.5,87.7821428571429,656.579579726948,0.420420273051946,-0.964285714285714,0.5,1.89285714285714,0.0357142857142857,0.0357142857142857,1,Protein,Protein,Lipid
657.328722,0,0,0,0,0,0,0,0,,NA,658.336052,0,NA,NA,NA,NA,NA,NA,NA,NA,656.594742876713,0.405257123287242,NA,NA,NA,NA,NA,NA,NA,NA,NA
657.3499725,0,0,0,0,0,0,0,0,,NA,658.3573025,0,NA,NA,NA,NA,NA,NA,NA,NA,656.615969648215,0.384030351785327,NA,NA,NA,NA,NA,NA,NA,NA,NA
658.1502849,0,0,0,0,0,0,0,0,,NA,659.1576149,0,NA,NA,NA,NA,NA,NA,NA,NA,657.415388412239,0.584611587760833,NA,NA,NA,NA,NA,NA,NA,NA,NA
658.166091,0,0,0,0,0,0,0,0,,NA,659.173421,0,NA,NA,NA,NA,NA,NA,NA,NA,657.431176863007,0.568823136993274,NA,NA,NA,NA,NA,NA,NA,NA,NA
658.1688324,20,37,23,1,0,0,0,0,CHNO,NA,659.1761624,0.716587468,NA,C20H37O23N,0,0,3,-20,-21,43.2,657.433915201935,0.566084798065049,0.6,1.15,1.85,0.05,0,NA,Other,Carbohydrate,Other
658.181652,0,0,0,0,0,0,0,0,,NA,659.188982,0,NA,NA,NA,NA,NA,NA,NA,NA,657.446720487455,0.553279512544918,NA,NA,NA,NA,NA,NA,NA,NA,NA
658.268016,0,0,0,0,0,0,0,0,,NA,659.275346,0,NA,NA,NA,NA,NA,NA,NA,NA,657.532988052641,0.467011947358856,NA,NA,NA,NA,NA,NA,NA,NA,NA
658.352841,0,0,0,0,0,0,0,0,,NA,659.360171,0,NA,NA,NA,NA,NA,NA,NA,NA,657.617718336288,0.382281663711638,NA,NA,NA,NA,NA,NA,NA,NA,NA
658.822891,0,0,0,0,0,0,0,0,,NA,659.830221,0,NA,NA,NA,NA,NA,NA,NA,NA,658.087243474259,0.912756525740861,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.089633,29,24,18,0,0,0,0,0,CHO,NA,660.096963,0.977869495,NA,C29H24O18,0,0.45,18,0,0,48.5068965517241,658.353687627759,0.646312372241027,0.413793103448276,0.620689655172414,0.827586206896552,0,0,NA,Lignin,Lignin,Other
659.117977,0,0,0,0,0,0,0,0,,NA,660.125307,0,NA,NA,NA,NA,NA,NA,NA,NA,658.381999978595,0.618000021404669,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.1263727,0,0,0,0,0,0,0,0,,NA,660.1337027,0,NA,NA,NA,NA,NA,NA,NA,NA,658.390386303882,0.609613696118231,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.128283,27,32,17,0,0,1,0,0,CHOS,NA,660.135613,-0.697047254,NA,C27H32O17S,0,0.142857142857143,12,-5,-6,56.0777777777778,658.392294470824,0.607705529176314,0.148148148148148,0.62962962962963,1.18518518518519,0,0,NA,Lignin,Lignin,Other
659.1329098,0,0,0,0,0,0,0,0,,NA,660.1402398,0,NA,NA,NA,NA,NA,NA,NA,NA,658.396916104497,0.60308389550255,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.142423,22,32,21,2,0,0,0,0,CHNO,NA,660.149753,-0.237664255,NA,C22H32O21N2,0,0,8,-13,-15,39.5727272727273,658.406418681973,0.593581318026622,0.727272727272727,0.954545454545455,1.45454545454545,0.0909090909090909,0,NA,Other,Tannin,Other
659.1474521,23,35,19,1,0,0,1,0,CHNOP,NA,660.1547821,0.967428464,NA,C23H35O19NP,0,0,7.5,-11.5,-13.5,59.0608695652174,658.411442166435,0.588557833564664,0.0434782608695654,0.826086956521739,1.52173913043478,0.0434782608695652,0.0434782608695652,1,Carbohydrate,Carbohydrate,Other
659.1626498,27,35,16,1,0,0,1,0,CHNOP,NA,660.1699798,0.878867052,NA,C27H35O16NP,0,0.0882352941176471,11.5,-4.5,-6.5,65.5777777777778,658.426622896548,0.573377103452231,-0.185185185185185,0.592592592592593,1.2962962962963,0.037037037037037,0.037037037037037,1,Lignin,Lignin,Phytochemical
659.163511,0,0,0,0,0,0,0,0,,NA,660.170841,0,NA,NA,NA,NA,NA,NA,NA,NA,658.427483134924,0.572516865075841,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.16591,0,0,0,0,0,0,0,0,,NA,660.17324,0,NA,NA,NA,NA,NA,NA,NA,NA,658.429879456179,0.570120543820622,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.1684955,0,0,0,0,0,0,0,0,,NA,660.1758255,0,NA,NA,NA,NA,NA,NA,NA,NA,658.432462069187,0.56753793081316,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.1715232,42,28,8,0,0,0,0,0,CHO,NA,660.1788532,0.578298214,NA,C42H28O8,0.617647058823529,0.657894736842105,29,21,21,68.4428571428571,658.43548638843,0.564513611569964,-0.285714285714286,0.19047619047619,0.666666666666667,0,0,NA,Cond Hydrocarbon,Cond Hydrocarbon,Other
659.181455,0,0,0,0,0,0,0,0,,NA,660.188785,0,NA,NA,NA,NA,NA,NA,NA,NA,658.445407098493,0.554592901506567,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.1836391,24,39,18,1,0,0,1,0,CHNOP,NA,660.1909691,0.666635562,NA,C24H39O18NP,0,0,6.5,-11.5,-13.5,66.2375,658.447588759708,0.552411240292031,-0.208333333333333,0.75,1.625,0.0416666666666667,0.0416666666666667,1,Carbohydrate,Carbohydrate,Other
659.184454,0,0,0,0,0,0,0,0,,NA,660.191784,0,NA,NA,NA,NA,NA,NA,NA,NA,658.448402749783,0.551597250216787,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.1991906,0,0,0,0,0,0,0,0,,NA,660.2065206,0,NA,NA,NA,NA,NA,NA,NA,NA,658.463122894764,0.536877105236044,NA,NA,NA,NA,NA,NA,NA,NA,NA
659.2048427,47,32,2,0,0,1,0,0,CHOS,NA,660.2121727,-0.274396981,NA,C47H32O2S,0.659090909090909,0.666666666666667,32,30,29,76.0659574468085,658.468768683579,0.531231316421326,-0.553191489361702,0.0425531914893617,0.680851063829787,0,0,NA,Other,Cond Hydrocarbon,Other
659.219348,29,40,17,0,0,0,0,0,CHO,NA,660.226678,0.112988489,NA,C29H40O17,0,0.0731707317073171,10,-7,-7,66.1965517241379,658.483257786831,0.516742213168868,-0.206896551724138,0.586206896551724,1.37931034482759,0,0,NA,Lignin;Amino Sugar,Lignin,Other
